0,-0,0,0
1.273,-0.57464,1.2586e-08,3.128e-10
5.1833,-2.3635,1.239e-07,5.9058e-09
11.78,-5.4266,4.7136e-07,3.316e-08
21.001,-9.7731,1.2028e-06,1.1311e-07
32.682,-15.36,2.4435e-06,2.9071e-07
46.567,-22.092,4.2788e-06,6.2153e-07
62.319,-29.822,6.7515e-06,1.1675e-06
79.528,-38.351,9.8664e-06,1.993e-06
97.715,-47.433,1.3594e-05,3.161e-06
116.34,-56.773,1.7874e-05,4.73e-06
134.81,-66.033,2.2612e-05,6.7507e-06
152.46,-74.834,2.768e-05,9.2629e-06
168.57,-82.759,3.2917e-05,1.2292e-05
182.34,-89.357,3.813e-05,1.5845e-05
192.91,-94.152,4.3093e-05,1.9909e-05
199.35,-96.643,4.7555e-05,2.4446e-05
200.64,-96.314,5.1237e-05,2.9393e-05
195.7,-92.639,5.3836e-05,3.4656e-05
183.35,-85.089,5.5028e-05,4.0112e-05
162.39,-73.144,5.447e-05,4.5603e-05
131.54,-56.298,5.1806e-05,5.0936e-05
89.515,-34.072,4.6666e-05,5.5881e-05
35.037,-6.0218,3.8681e-05,6.0174e-05
-33.139,28.248,2.7479e-05,6.351e-05
-116.17,69.076,1.2703e-05,6.5551e-05
-215.1,116.73,-5.9859e-06,6.5921e-05
-330.78,171.39,-2.8893e-05,6.4214e-05
-463.86,233.16,-5.6281e-05,5.9995e-05
-614.7,302.02,-8.8354e-05,5.2804e-05
-783.36,377.85,-0.00012525,4.2166e-05
-969.54,460.4,-0.00016701,2.7596e-05
-1172.6,549.3,-0.00021358,8.6093e-06
-1391.3,644.06,-0.00026482,-1.527e-05
-1624.4,744.02,-0.00032043,-4.4494e-05
-1869.7,848.42,-0.00038001,-7.9481e-05
-2125.1,956.35,-0.00044302,-0.0001206
-2387.8,1066.8,-0.00050877,-0.00016817
-2654.8,1178.5,-0.00057645,-0.00022241
-2922.7,1290.3,-0.00064512,-0.00028348
-3187.9,1400.8,-0.00071373,-0.00035142
-3446.6,1508.5,-0.00078111,-0.00042617
-3694.8,1611.8,-0.000846,-0.00050755
-3928.3,1709.2,-0.00090708,-0.00059523
-4143,1798.9,-0.00096298,-0.00068878
-4334.6,1879.3,-0.0010123,-0.0007876
-4499,1948.6,-0.0010536,-0.00089096
-4631.8,2005.2,-0.0010856,-0.000998
-4729.2,2047.4,-0.0011068,-0.0011077
-4787.1,2073.4,-0.001116,-0.0012189
