0,-0,0,0
7.5544,-3.4202,7.41e-08,1.8261e-09
31.821,-14.444,7.4582e-07,3.5254e-08
74.83,-34.057,2.9049e-06,2.0174e-07
138.06,-63.021,7.5956e-06,7.0151e-07
222.4,-101.86,1.5827e-05,1.8391e-06
328.05,-150.84,2.8458e-05,4.0132e-06
454.57,-209.97,4.6153e-05,7.6987e-06
600.78,-279.02,6.9384e-05,1.3427e-05
764.8,-357.46,9.8424e-05,2.1768e-05
944.07,-444.52,0.00013334,3.3306e-05
1135.4,-539.19,0.00017396,4.8622e-05
1334.9,-640.21,0.00021986,6.8269e-05
1538.3,-746.11,0.00027036,9.2742e-05
1740.9,-855.22,0.00032451,0.00012246
1937.7,-965.68,0.00038113,0.00015772
2123.4,-1075.5,0.0004388,0.00019871
2292.9,-1182.6,0.00049595,0.00024545
2440.9,-1284.6,0.00055084,0.00029782
2562.6,-1379.4,0.00060164,0.00035548
2653.3,-1464.6,0.00064648,0.00041794
2708.6,-1537.8,0.00068349,0.0004845
2725,-1596.7,0.00071087,0.0005543
2699.1,-1639,0.00072689,0.00062629
2628.1,-1662.4,0.00073,0.00069924
2509.9,-1664.6,0.00071883,0.00077181
2342.8,-1643.6,0.00069225,0.00084249
2125.2,-1597.2,0.00064934,0.00090971
1856.4,-1523.5,0.00058946,0.0009718
1535.3,-1420.6,0.00051221,0.001027
1161.4,-1286.7,0.00041745,0.0010737
733.96,-1120.1,0.00030526,0.0011099
252.12,-919.1,0.00017592,0.0011342
-285.12,-682.32,2.988e-05,0.0011446
-879.08,-408.34,-0.00013228,0.0011396
-1531.5,-95.884,-0.0003099,0.0011176
-2244.4,256.21,-0.00050227,0.0010772
-3020.3,648.94,-0.0007087,0.0010167
-3862,1083.2,-0.00092852,0.00093501
-4772.9,1559.6,-0.0011611,0.00083066
-5756.5,2078.8,-0.001406,0.00070242
-6816.2,2640.9,-0.0016629,0.00054909
-7956,3246,-0.0019313,0.0003695
-9179.2,3893.8,-0.0022113,0.00016249
-10489,4583.9,-0.0025027,-7.3093e-05
-11889,5315.3,-0.0028056,-0.00033839
-13380,6086.6,-0.00312,-0.00063455
-14964,6896.3,-0.003446,-0.00096273
-16640,7742.1,-0.0037836,-0.0013241
-18408,8621.5,-0.0041326,-0.0017198
-20265,9531.3,-0.0044928,-0.0021509
-22206,10468,-0.0048635,-0.0026186
-24225,11427,-0.0052438,-0.0031239
-26313,12403,-0.0056326,-0.0036676
-28458,13392,-0.0060279,-0.0042506
-30649,14386,-0.0064276,-0.0048733
-32869,15380,-0.0068287,-0.0055361
-35100,16366,-0.0072277,-0.0062389
-37322,17337,-0.0076206,-0.0069814
-39512,18283,-0.0080025,-0.0077626
-41645,19196,-0.008368,-0.0085813
-43693,20067,-0.0087109,-0.0094354
-45629,20885,-0.0090244,-0.010322
-47423,21641,-0.0093015,-0.011239
-49042,22325,-0.0095342,-0.012181
-50457,22925,-0.0097147,-0.013144
-51634,23432,-0.0098346,-0.014122
-52545,23835,-0.0098855,-0.015109
-53158,24123,-0.0098594,-0.016097
-53445,24287,-0.0097482,-0.017078
-53379,24317,-0.0095445,-0.018043
-52938,24204,-0.0092414,-0.018984
-52099,23939,-0.0088329,-0.019888
-50845,23514,-0.0083141,-0.020747
-49161,22922,-0.007681,-0.021547
-47036,22157,-0.0069311,-0.022279
-44464,21214,-0.0060633,-0.02293
-41440,20089,-0.0050779,-0.023488
-37964,18778,-0.0039768,-0.023942
-34039,17279,-0.0027635,-0.02428
-29672,15591,-0.0014428,-0.024491
-24871,13714,-2.106e-05,-0.024565
-19649,11650,0.0014939,-0.024492
-14018,9400.6,0.0030931,-0.024264
-7995.7,6969.7,0.0047665,-0.023872
-1598.8,4361.9,0.0065032,-0.023309
5153.2,1583.2,0.0082913,-0.02257
12240,-1359.4,0.010119,-0.021649
19638,-4457.5,0.011973,-0.020545
27325,-7702,0.01384,-0.019255
35274,-11082,0.015708,-0.017778
43460,-14587,0.017564,-0.016114
51854,-18202,0.019394,-0.014266
60424,-21916,0.021187,-0.012237
69137,-25712,0.02293,-0.010031
77959,-29575,0.024612,-0.0076532
86852,-33487,0.02622,-0.005111
95776,-37431,0.027744,-0.0024122
1.0469e+05,-41389,0.029174,0.00043441
1.1354e+05,-45340,0.030498,0.0034188
1.2229e+05,-49264,0.031707,0.00653
1.3089e+05,-53140,0.032792,0.0097559
1.3928e+05,-56948,0.033742,0.013084
1.4742e+05,-60664,0.03455,0.0165
1.5525e+05,-64268,0.035206,0.019989
1.6273e+05,-67736,0.035703,0.023535
1.6979e+05,-71048,0.036033,0.027124
1.7639e+05,-74180,0.036189,0.030736
1.8248e+05,-77110,0.036166,0.034356
1.8802e+05,-79819,0.035957,0.037964
1.9295e+05,-82284,0.035558,0.041541
1.9724e+05,-84486,0.034967,0.045069
2.0085e+05,-86406,0.034179,0.048528
2.0374e+05,-88024,0.033195,0.051899
2.0589e+05,-89324,0.032015,0.055161
2.0726e+05,-90288,0.030639,0.058296
2.0782e+05,-90902,0.029071,0.061283
2.0757e+05,-91152,0.027316,0.064104
2.0648e+05,-91024,0.025377,0.066741
2.0453e+05,-90508,0.023263,0.069174
2.0172e+05,-89592,0.02098,0.071388
1.9803e+05,-88268,0.018539,0.073366
1.9346e+05,-86530,0.015949,0.075092
1.8799e+05,-84371,0.01322,0.076552
1.8164e+05,-81787,0.010363,0.077732
1.7439e+05,-78775,0.007392,0.078621
1.6624e+05,-75335,0.0043176,0.079208
1.5721e+05,-71468,0.0011524,0.079483
1.473e+05,-67176,-0.002091,0.079437
1.365e+05,-62463,-0.0054003,0.079063
1.2483e+05,-57336,-0.0087632,0.078356
1.123e+05,-51802,-0.012168,0.07731
98917,-45872,-0.015603,0.075922
84700,-39558,-0.019057,0.074189
69664,-32873,-0.022519,0.072111
53828,-25833,-0.02598,0.069686
37216,-18456,-0.029429,0.066916
19854,-10763,-0.032856,0.063802
1774,-2775.5,-0.036252,0.060347
-16989,5482.5,-0.039609,0.056553
-36395,13984,-0.042917,0.052427
-56396,22702,-0.046165,0.047972
-76939,31603,-0.049346,0.043196
-97965,40657,-0.052449,0.038106
-1.1941e+05,49829,-0.055462,0.03271
-1.4119e+05,59081,-0.058374,0.027017
-1.6323e+05,68375,-0.061172,0.021039
-1.8543e+05,77671,-0.063843,0.014787
-2.0771e+05,86928,-0.06637,0.0082755
-2.2995e+05,96101,-0.068737,0.0015188
-2.5203e+05,1.0515e+05,-0.070925,-0.0054659
-2.7385e+05,1.1402e+05,-0.072916,-0.01266
-2.9527e+05,1.2267e+05,-0.074687,-0.020042
