-2.3929e+05,1.0305e+05,0.051644,-0.18623
-2.0409e+05,88192,0.064546,-0.18042
-1.678e+05,72842,0.077161,-0.17333
-1.307e+05,57108,0.089372,-0.165
-93083,41100,0.10106,-0.15548
-55233,24930,0.11212,-0.14482
-17443,8712.1,0.12244,-0.13308
20001,-7439.9,0.13192,-0.12036
56821,-23413,0.14046,-0.10673
92747,-39094,0.14798,-0.092302
1.2752e+05,-54376,0.15441,-0.077174
1.6089e+05,-69150,0.15967,-0.061461
1.9262e+05,-83315,0.16372,-0.045282
2.225e+05,-96773,0.16651,-0.02876
2.5032e+05,-1.0943e+05,0.16801,-0.012023
2.7591e+05,-1.2121e+05,0.1682,0.0047983
2.991e+05,-1.3202e+05,0.16709,0.021574
3.1976e+05,-1.4179e+05,0.16466,0.038172
3.3775e+05,-1.5047e+05,0.16095,0.054464
3.5299e+05,-1.5799e+05,0.15598,0.070321
3.6541e+05,-1.6431e+05,0.14979,0.085621
3.7495e+05,-1.6939e+05,0.14245,0.10024
3.8161e+05,-1.7321e+05,0.13401,0.11408
3.8536e+05,-1.7575e+05,0.12455,0.12702
3.8626e+05,-1.77e+05,0.11416,0.13896
3.8433e+05,-1.7696e+05,0.10292,0.14982
3.7965e+05,-1.7564e+05,0.090926,0.15952
3.7231e+05,-1.7306e+05,0.078295,0.16799
3.6241e+05,-1.6926e+05,0.065132,0.17517
3.5007e+05,-1.6427e+05,0.051551,0.18101
3.3542e+05,-1.5814e+05,0.037669,0.18547
3.186e+05,-1.5093e+05,0.023602,0.18854
2.9975e+05,-1.4269e+05,0.009466,0.1902
2.7903e+05,-1.335e+05,-0.0046239,0.19044
2.5659e+05,-1.2342e+05,-0.018557,0.18928
2.3258e+05,-1.1255e+05,-0.032226,0.18674
2.0717e+05,-1.0096e+05,-0.045532,0.18285
1.8053e+05,-88757,-0.058378,0.17765
1.5281e+05,-76022,-0.070679,0.1712
1.242e+05,-62858,-0.082355,0.16354
94862,-49366,-0.093334,0.15475
65002,-35652,-0.10355,0.14491
34818,-21821,-0.11295,0.13407
4522.4,-7983.1,-0.12149,0.12235
-25656,5753.1,-0.12911,0.10981
-55475,19278,-0.13578,0.096559
-84683,32481,-0.14147,0.082689
-1.1301e+05,45254,-0.14614,0.068301
-1.402e+05,57493,-0.14978,0.053496
-1.6595e+05,69093,-0.15234,0.038382
-1.9001e+05,79955,-0.15383,0.023064
-2.1209e+05,89988,-0.15421,0.0076532
-2.3195e+05,99102,-0.15347,-0.0077401
-2.4933e+05,1.0722e+05,-0.1516,-0.023003
-2.6402e+05,1.1427e+05,-0.14859,-0.038023
-2.7583e+05,1.2018e+05,-0.14445,-0.052685
-2.8459e+05,1.2492e+05,-0.13917,-0.066876
-2.9018e+05,1.2842e+05,-0.13279,-0.080485
-2.9253e+05,1.3068e+05,-0.1253,-0.093399
-2.9156e+05,1.3165e+05,-0.11676,-0.10551
-2.873e+05,1.3134e+05,-0.10721,-0.11672
-2.7975e+05,1.2975e+05,-0.096691,-0.12693
-2.6901e+05,1.2689e+05,-0.085282,-0.13603
-2.5518e+05,1.2279e+05,-0.07306,-0.14396
-2.3839e+05,1.1748e+05,-0.060113,-0.15063
-2.1884e+05,1.1102e+05,-0.046543,-0.15596
-1.9672e+05,1.0346e+05,-0.032462,-0.15992
-1.7226e+05,94860,-0.017987,-0.16245
-1.4572e+05,85301,-0.0032474,-0.16351
-1.1738e+05,74862,0.011624,-0.1631
-87526,63633,0.026489,-0.16119
-56465,51708,0.041207,-0.15781
-24517,39188,0.055635,-0.15297
7989.2,26177,0.069631,-0.1467
40722,12782,0.083054,-0.13906
73346,-884.4,0.095769,-0.13012
1.0553e+05,-14712,0.10765,-0.11994
1.3695e+05,-28587,0.11856,-0.10862
1.6729e+05,-42398,0.1284,-0.096269
1.9625e+05,-56035,0.13705,-0.082988
2.2356e+05,-69390,0.14444,-0.068903
2.4897e+05,-82361,0.15047,-0.054147
2.7227e+05,-94847,0.15509,-0.038858
2.9326e+05,-1.0676e+05,0.15825,-0.023179
3.1181e+05,-1.18e+05,0.15992,-0.0072578
3.278e+05,-1.285e+05,0.16009,0.0087554
3.4118e+05,-1.3818e+05,0.15877,0.024711
3.5191e+05,-1.4697e+05,0.15597,0.04046
3.6001e+05,-1.5483e+05,0.15175,0.055858
3.6552e+05,-1.6169e+05,0.14618,0.070767
3.6851e+05,-1.6751e+05,0.13933,0.085053
3.6909e+05,-1.7227e+05,0.13129,0.098594
3.6738e+05,-1.7592e+05,0.1222,0.11128
3.6351e+05,-1.7845e+05,0.11216,0.12301
3.5762e+05,-1.7984e+05,0.10131,0.13369
3.4985e+05,-1.8008e+05,0.089801,0.14325
3.4034e+05,-1.7916e+05,0.077774,0.15163
3.2922e+05,-1.7708e+05,0.065376,0.1588
3.1662e+05,-1.7385e+05,0.052754,0.16471
3.0262e+05,-1.6946e+05,0.040048,0.16935
2.8733e+05,-1.6394e+05,0.027391,0.17272
2.708e+05,-1.5728e+05,0.014907,0.17484
2.5308e+05,-1.4951e+05,0.0027066,0.17572
2.342e+05,-1.4065e+05,-0.0091141,0.1754
2.1418e+05,-1.3072e+05,-0.020473,0.17391
1.93e+05,-1.1976e+05,-0.031305,0.17132
1.7067e+05,-1.0778e+05,-0.041561,0.16768
1.4713e+05,-94821,-0.051209,0.16303
1.2236e+05,-80929,-0.060231,0.15746
96317,-66143,-0.068626,0.15101
68947,-50512,-0.076408,0.14376
40208,-34086,-0.083601,0.13575
10061,-16925,-0.09024,0.12706
-21527,908.11,-0.096369,0.11773
-54571,19345,-0.10204,0.1078
-89069,38309,-0.10731,0.097332
-1.2499e+05,57721,-0.11223,0.086353
-1.6228e+05,77490,-0.11685,0.074898
-2.0086e+05,97522,-0.12123,0.062992
-2.4057e+05,1.1771e+05,-0.12542,0.050658
-2.8127e+05,1.3796e+05,-0.12944,0.037913
-3.2272e+05,1.5814e+05,-0.13332,0.024774
-3.6468e+05,1.7813e+05,-0.13708,0.011252
-4.0682e+05,1.978e+05,-0.1407,-0.0026382
-4.4881e+05,2.1703e+05,-0.14417,-0.016884
-4.9026e+05,2.3566e+05,-0.14745,-0.031468
-5.3075e+05,2.5357e+05,-0.15049,-0.046368
-5.6986e+05,2.706e+05,-0.15322,-0.061557
-6.0712e+05,2.8662e+05,-0.15556,-0.077001
-6.4209e+05,3.0147e+05,-0.1574,-0.092654
-6.7434e+05,3.1503e+05,-0.15865,-0.10846
-7.0343e+05,3.2715e+05,-0.1592,-0.12436
-7.2899e+05,3.3771e+05,-0.15892,-0.14028
-7.5068e+05,3.4659e+05,-0.15772,-0.15612
-7.6819e+05,3.5367e+05,-0.15549,-0.17179
-7.813e+05,3.5886e+05,-0.15214,-0.18718
-7.8984e+05,3.6207e+05,-0.14758,-0.20218
-7.937e+05,3.6323e+05,-0.14175,-0.21666
-7.9283e+05,3.6226e+05,-0.13462,-0.23049
-7.8724e+05,3.5913e+05,-0.12617,-0.24354
-7.7699e+05,3.538e+05,-0.11639,-0.25568
-7.6219e+05,3.4624e+05,-0.10533,-0.26678
-7.4297e+05,3.3646e+05,-0.093037,-0.27671
-7.1951e+05,3.2444e+05,-0.079582,-0.28535
-6.9195e+05,3.1023e+05,-0.065064,-0.29259
-6.6049e+05,2.9383e+05,-0.049594,-0.29833
-6.2526e+05,2.753e+05,-0.033296,-0.30249
-5.8641e+05,2.5468e+05,-0.016305,-0.30497
-5.4405e+05,2.3204e+05,0.0012427,-0.30573
-4.9825e+05,2.0744e+05,0.019208,-0.30472
-4.4905e+05,1.8097e+05,0.037458,-0.30189
-3.9646e+05,1.5273e+05,0.055866,-0.29722
-3.4047e+05,1.2281e+05,0.074316,-0.29072
-2.8102e+05,91331,0.092705,-0.28237
-2.1806e+05,58417,0.11095,-0.27218
-1.5154e+05,24206,0.12897,-0.26019
-81398,-11149,0.14671,-0.2464
-7631.6,-47486,0.16413,-0.23086
69735,-84624,0.18119,-0.21359
1.5061e+05,-1.2237e+05,0.19788,-0.19464
2.3484e+05,-1.6051e+05,0.21417,-0.17404
3.2217e+05,-1.9883e+05,0.23004,-0.15182
4.1223e+05,-2.3708e+05,0.24546,-0.12805
5.0457e+05,-2.7501e+05,0.2604,-0.10275
5.986e+05,-3.1235e+05,0.27482,-0.075984
6.9362e+05,-3.4882e+05,0.28863,-0.047807
7.8881e+05,-3.8414e+05,0.30176,-0.018282
8.8326e+05,-4.18e+05,0.31408,0.012516
9.7592e+05,-4.5011e+05,0.32545,0.044501
1.0657e+06,-4.8016e+05,0.3357,0.077568
1.1514e+06,-5.0785e+05,0.34462,0.1116
1.2319e+06,-5.3289e+05,0.35201,0.14644
1.3059e+06,-5.5499e+05,0.3576,0.18194
1.3723e+06,-5.7389e+05,0.36114,0.21789
1.4298e+06,-5.8934e+05,0.36235,0.25409
1.4773e+06,-6.0112e+05,0.36096,0.29028
1.514e+06,-6.0903e+05,0.35671,0.32619
1.539e+06,-6.129e+05,0.34932,0.36152
1.5516e+06,-6.1261e+05,0.33858,0.39594
1.5511e+06,-6.0807e+05,0.32428,0.42912
1.5375e+06,-5.9922e+05,0.30627,0.46068
1.5103e+06,-5.8607e+05,0.28444,0.49025
1.4699e+06,-5.6863e+05,0.25874,0.51744
1.4163e+06,-5.47e+05,0.2292,0.54188
1.35e+06,-5.2128e+05,0.1959,0.56317
1.2717e+06,-4.9163e+05,0.15902,0.58094
1.1821e+06,-4.5826e+05,0.11879,0.59487
1.0821e+06,-4.2138e+05,0.07554,0.60461
9.7279e+05,-3.8127e+05,0.029649,0.6099
8.5527e+05,-3.3822e+05,-0.018425,0.61048
7.3075e+05,-2.9254e+05,-0.068166,0.60617
6.0046e+05,-2.4457e+05,-0.11901,0.59682
4.657e+05,-1.9468e+05,-0.17036,0.58236
3.2775e+05,-1.4324e+05,-0.22158,0.56276
1.8791e+05,-90618,-0.27203,0.53808
47422,-37215,-0.32106,0.50842
-92469,16579,-0.36804,0.47395
-2.3058e+05,70372,-0.41236,0.43491
-3.6576e+05,1.2377e+05,-0.45343,0.3916
-4.9693e+05,1.764e+05,-0.49073,0.34436
-6.2308e+05,2.2788e+05,-0.52377,0.2936
-7.4324e+05,2.7785e+05,-0.55213,0.23977
-8.5654e+05,3.2596e+05,-0.57545,0.18335
-9.6218e+05,3.7188e+05,-0.59344,0.12486
-1.0594e+06,4.1529e+05,-0.60588,0.064854
-1.1477e+06,4.5592e+05,-0.61262,0.0038833
-1.2263e+06,4.9349e+05,-0.61361,-0.057475
-1.295e+06,5.2777e+05,-0.60883,-0.11864
-1.3535e+06,5.5855e+05,-0.59838,-0.17905
-1.4014e+06,5.8564e+05,-0.5824,-0.23814
-1.4387e+06,6.0889e+05,-0.56111,-0.29536
-1.4654e+06,6.2818e+05,-0.53479,-0.3502
-1.4816e+06,6.4343e+05,-0.50378,-0.40217
-1.4877e+06,6.5458e+05,-0.46848,-0.45082
-1.4839e+06,6.616e+05,-0.42933,-0.49575
-1.4707e+06,6.645e+05,-0.3868,-0.53659
-1.4486e+06,6.633e+05,-0.34142,-0.57303
-1.4182e+06,6.5808e+05,-0.29372,-0.60481
-1.3801e+06,6.489e+05,-0.24426,-0.63173
-1.335e+06,6.3589e+05,-0.19359,-0.65363
-1.2835e+06,6.1916e+05,-0.14227,-0.67044
-1.2263e+06,5.9886e+05,-0.090853,-0.6821
-1.1642e+06,5.7516e+05,-0.03986,-0.68864
-1.0976e+06,5.4822e+05,0.010205,-0.69012
-1.0272e+06,5.1824e+05,0.058878,-0.68666
-9.5359e+05,4.854e+05,0.10573,-0.67842
-8.772e+05,4.4992e+05,0.15038,-0.66561
-7.9847e+05,4.1201e+05,0.19249,-0.64845
-7.1779e+05,3.7189e+05,0.23179,-0.62722
-6.3548e+05,3.2977e+05,0.26804,-0.60221
-5.5182e+05,2.8589e+05,0.30107,-0.57373
-4.6704e+05,2.4048e+05,0.33078,-0.54212
-3.8135e+05,1.9377e+05,0.35708,-0.5077
-2.9491e+05,1.4601e+05,0.37998,-0.47082
-2.0788e+05,97425,0.39949,-0.43183
-1.2038e+05,48271,0.4157,-0.39104
-32557,-1210.8,0.42871,-0.3488
55471,-50771,0.43868,-0.30541
1.4356e+05,-1.0016e+05,0.44577,-0.26116
2.3157e+05,-1.4913e+05,0.45018,-0.21634
3.1931e+05,-1.9742e+05,0.45211,-0.17121
4.066e+05,-2.4478e+05,0.45177,-0.126
4.9321e+05,-2.9097e+05,0.44937,-0.080922
5.7888e+05,-3.3572e+05,0.44514,-0.036179
6.6331e+05,-3.7879e+05,0.43927,0.0080565
7.4616e+05,-4.1993e+05,0.43195,0.051632
8.2703e+05,-4.5889e+05,0.42336,0.094411
9.0551e+05,-4.9543e+05,0.41364,0.13627
9.8109e+05,-5.2931e+05,0.40292,0.17711
1.0533e+06,-5.6029e+05,0.3913,0.21684
1.1214e+06,-5.8816e+05,0.37885,0.25535
1.185e+06,-6.1269e+05,0.36563,0.29259
1.2433e+06,-6.3368e+05,0.35163,0.32846
1.2957e+06,-6.5093e+05,0.33685,0.3629
1.3415e+06,-6.6427e+05,0.32125,0.39582
1.38e+06,-6.7353e+05,0.30477,0.42713
1.4106e+06,-6.7857e+05,0.28732,0.45675
1.4325e+06,-6.7928e+05,0.26881,0.48457
1.4452e+06,-6.7555e+05,0.24911,0.51048
1.4482e+06,-6.6731e+05,0.22812,0.53436
1.4409e+06,-6.5453e+05,0.20571,0.55607
1.423e+06,-6.3719e+05,0.18177,0.57546
1.3942e+06,-6.1532e+05,0.15619,0.59238
1.3542e+06,-5.8896e+05,0.12891,0.60665
1.3031e+06,-5.5821e+05,0.099843,0.61811
1.2408e+06,-5.2319e+05,0.068976,0.62657
1.1676e+06,-4.8406e+05,0.036308,0.63185
1.0837e+06,-4.4102e+05,0.0018815,0.63378
9.896e+05,-3.9429e+05,-0.034217,0.63218
8.8576e+05,-3.4413e+05,-0.07186,0.62689
7.7288e+05,-2.9084e+05,-0.11087,0.61777
6.5172e+05,-2.3475e+05,-0.15103,0.60469
5.2316e+05,-1.762e+05,-0.19208,0.58754
3.8815e+05,-1.1558e+05,-0.23371,0.56626
2.4776e+05,-53288,-0.27557,0.5408
1.0309e+05,10253,-0.3173,0.51116
-44690,74603,-0.35847,0.47737
-1.9435e+05,1.3931e+05,-0.39867,0.4395
-3.4464e+05,2.039e+05,-0.43745,0.39769
-4.943e+05,2.679e+05,-0.47434,0.35208
-6.4206e+05,3.3086e+05,-0.50891,0.3029
-7.8665e+05,3.9227e+05,-0.54069,0.2504
-9.2686e+05,4.5169e+05,-0.56925,0.19488
-1.0615e+06,5.0865e+05,-0.59417,0.13668
-1.1894e+06,5.627e+05,-0.61509,0.076181
-1.3095e+06,6.1342e+05,-0.63163,0.013808
-1.4209e+06,6.6038e+05,-0.64351,-0.049988
-1.5225e+06,7.0321e+05,-0.65047,-0.11473
-1.6136e+06,7.4154e+05,-0.6523,-0.17991
-1.6934e+06,7.7503e+05,-0.64887,-0.24502
-1.7613e+06,8.0339e+05,-0.64009,-0.30951
-1.8167e+06,8.2635e+05,-0.62593,-0.37286
-1.8591e+06,8.4367e+05,-0.60644,-0.43453
-1.8883e+06,8.5517e+05,-0.58172,-0.49398
-1.9039e+06,8.6068e+05,-0.55191,-0.55071
-1.9058e+06,8.601e+05,-0.51722,-0.60421
-1.8938e+06,8.5333e+05,-0.47792,-0.65401
-1.868e+06,8.4035e+05,-0.4343,-0.69966
-1.8284e+06,8.2117e+05,-0.38671,-0.74075
-1.7751e+06,7.9583e+05,-0.33552,-0.7769
-1.7083e+06,7.6443e+05,-0.28114,-0.80776
-1.6284e+06,7.2709e+05,-0.224,-0.83305
-1.5357e+06,6.84e+05,-0.16453,-0.8525
-1.4307e+06,6.3538e+05,-0.1032,-0.86591
-1.3138e+06,5.8147e+05,-0.040478,-0.87311
-1.1858e+06,5.2258e+05,0.023167,-0.87399
-1.0472e+06,4.5905e+05,0.087262,-0.86848
-8.9881e+05,3.9124e+05,0.15134,-0.85656
-7.4156e+05,3.1958e+05,0.21493,-0.83825
-5.7632e+05,2.4449e+05,0.27758,-0.81362
-4.0409e+05,1.6645e+05,0.33885,-0.78279
-2.2593e+05,85966,0.39831,-0.74593
-42959,3555.9,0.45555,-0.70322
1.4366e+05,-80234,0.51017,-0.65492
3.3271e+05,-1.6484e+05,0.56179,-0.6013
5.2295e+05,-2.4969e+05,0.61006,-0.54269
7.1311e+05,-3.342e+05,0.65465,-0.47942
9.0188e+05,-4.1777e+05,0.69525,-0.4119
1.088e+06,-4.9981e+05,0.73157,-0.34053
1.2701e+06,-5.7973e+05,0.76334,-0.26575
1.4469e+06,-6.5695e+05,0.79034,-0.18802
1.617e+06,-7.309e+05,0.81235,-0.10785
1.7793e+06,-8.01e+05,0.82919,-0.025731
1.9324e+06,-8.6673e+05,0.84068,0.057807
2.075e+06,-9.2754e+05,0.84671,0.14222
2.2059e+06,-9.8296e+05,0.84717,0.22697
2.324e+06,-1.0325e+06,0.84196,0.31147
2.4281e+06,-1.0758e+06,0.83105,0.39517
2.517e+06,-1.1123e+06,0.8144,0.4775
