0,-0,0,0
1.4893,-0.65663,1.4605e-08,3.6053e-10
6.2291,-2.7678,1.4635e-07,6.9292e-09
14.54,-6.5148,5.6722e-07,3.9498e-08
26.618,-12.035,1.4755e-06,1.3679e-07
42.53,-19.418,3.0574e-06,3.5708e-07
62.206,-28.706,5.4647e-06,7.7569e-07
85.445,-39.892,8.8068e-06,1.481e-06
111.92,-52.915,1.3152e-05,2.5702e-06
141.19,-67.669,1.8528e-05,4.1454e-06
172.71,-83.998,2.4922e-05,6.3094e-06
205.84,-101.7,3.2279e-05,9.1615e-06
239.89,-120.53,4.0498e-05,1.2793e-05
274.12,-140.19,4.9435e-05,1.7284e-05
307.76,-160.38,5.8905e-05,2.2697e-05
340.04,-180.73,6.8687e-05,2.9074e-05
370.18,-200.85,7.8533e-05,3.6435e-05
397.45,-220.34,8.8171e-05,4.4773e-05
421.13,-238.76,9.7317e-05,5.4052e-05
440.54,-255.65,0.00010568,6.4208e-05
455.04,-270.56,0.00011296,7.515e-05
464.01,-283,0.00011888,8.6754e-05
466.85,-292.47,0.00012317,9.887e-05
462.99,-298.47,0.00012556,0.00011132
451.82,-300.5,0.00012581,0.00012391
432.73,-298.05,0.0001237,0.0001364
405.07,-290.61,0.00011903,0.00014856
368.12,-277.67,0.00011161,0.00016012
321.13,-258.72,0.00010127,0.00017079
263.23,-233.28,8.7863e-05,0.00018027
193.51,-200.84,7.1233e-05,0.00018825
110.95,-160.96,5.1238e-05,0.00019441
14.475,-113.18,2.7739e-05,0.00019839
-97.065,-57.079,5.942e-07,0.00019984
-224.87,7.716,-3.034e-05,0.00019838
-370.15,81.551,-6.5211e-05,0.00019364
-534.14,164.72,-0.00010417,0.00018521
-718.02,257.46,-0.00014736,0.00017267
-922.9,359.94,-0.00019493,0.0001556
-1149.8,472.25,-0.00024701,0.00013354
-1399.5,594.42,-0.00030373,0.00010605
-1672.6,726.36,-0.00036516,7.2648e-05
-1969.6,867.9,-0.00043137,3.2866e-05
-2290.4,1018.7,-0.00050235,-1.3776e-05
-2634.8,1178.5,-0.00057803,-6.775e-05
-3002,1346.6,-0.00065827,-0.00012952
-3390.9,1522.4,-0.00074285,-0.00019954
-3799.9,1705.1,-0.00083142,-0.00027821
-4226.8,1893.8,-0.00092353,-0.00036593
-4669,2087.5,-0.0010186,-0.000463
-5123.4,2284.8,-0.0011159,-0.00056971
-5586.3,2484.5,-0.0012146,-0.00068622
-6053.5,2685.1,-0.0013136,-0.00081262
-6520.6,2885,-0.0014119,-0.00094891
-6982.6,3082.5,-0.0015082,-0.0010949
-7434.3,3275.8,-0.001601,-0.0012504
-7870.1,3463,-0.0016889,-0.001415
-8284.5,3642.2,-0.0017702,-0.001588
-8671.7,3811.3,-0.0018434,-0.0017687
-9026.1,3968.4,-0.0019067,-0.0019563
-9342.1,4111.4,-0.0019584,-0.0021497
-9614.2,4238.1,-0.0019969,-0.0023475
-9837.4,4346.7,-0.0020206,-0.0025485
-10007,4435,-0.0020279,-0.0027511
-10118,4501.2,-0.0020176,-0.0029535
-10167,4543.5,-0.0019883,-0.003154
-10150,4560,-0.0019391,-0.0033505
-10064,4549,-0.0018691,-0.0035411
-9906.9,4509.1,-0.0017778,-0.0037237
-9675.3,4438.9,-0.0016647,-0.003896
-9367.8,4337.1,-0.0015298,-0.0040559
-8982.8,4202.5,-0.001373,-0.0042012
-8519.2,4034.2,-0.0011949,-0.0043298
-7976.2,3831.5,-0.00099591,-0.0044395
-7353.5,3593.8,-0.00077683,-0.0045284
-6650.8,3320.6,-0.00053864,-0.0045943
-5868.6,3011.9,-0.0002825,-0.0046355
-5007.5,2667.5,-9.7342e-06,-0.0046503
-4068.5,2287.9,0.0002782,-0.004637
-3053.1,1873.3,0.00057972,-0.0045943
-1963.4,1424.6,0.00089309,-0.0045208
-801.86,942.73,0.0012165,-0.0044154
428.47,428.85,0.0015481,-0.0042773
1724,-115.56,0.0018859,-0.0041056
3080.3,-688.81,0.0022277,-0.0039
4492.8,-1288.9,0.0025716,-0.0036601
5955.9,-1913.8,0.0029152,-0.0033858
